Date,Open,High,Low,Close,Adj Close,Volume
2019-03-11,10.668000,10.920000,10.668000,10.886000,7.915045,7402806
2019-03-12,10.956000,11.076000,10.836000,10.878000,7.909229,7407372
2019-03-13,10.888000,11.050000,10.838000,11.002000,7.999388,5778723
2019-03-14,11.000000,11.124000,10.934000,10.952000,7.963033,6352609
2019-03-15,10.980000,11.042000,10.882000,11.042000,8.028471,24118542
2019-03-18,11.088000,11.436000,11.052000,11.326000,8.234962,7429402
2019-03-19,11.310000,11.400000,11.152000,11.310000,8.223330,5159120
2019-03-20,11.300000,11.362000,11.112000,11.112000,8.079367,5506173
2019-03-21,11.032000,11.050000,10.902000,10.922000,7.941220,5734720
2019-03-22,10.988000,10.990000,10.510000,10.510000,7.641662,10157130
2019-03-25,10.450000,10.578000,10.370000,10.470000,7.612578,5315320
2019-03-26,10.500000,10.592000,10.380000,10.492000,7.628573,3476768
2019-03-27,10.580000,11.052000,10.474000,10.866000,7.900504,10976061
2019-03-28,10.802000,10.836000,10.604000,10.660000,7.750724,5392258
2019-03-29,10.798000,10.862000,10.682000,10.770000,7.830704,5138721
2019-04-01,10.965000,11.125000,10.825000,11.085000,8.059735,5645923
2019-04-02,11.070000,11.210000,11.025000,11.165000,8.117902,4493898
2019-04-03,11.320000,11.465000,11.270000,11.375000,8.270589,7690044
2019-04-04,11.385000,11.515000,11.240000,11.470000,8.339663,4799392
2019-04-05,11.435000,11.560000,11.340000,11.340000,8.245142,4749489
2019-04-08,11.320000,11.375000,11.250000,11.315000,8.226964,3944378
2019-04-09,11.270000,11.470000,11.245000,11.355000,8.256047,5017003
2019-04-10,11.415000,11.535000,11.300000,11.380000,8.274225,5337677
2019-04-11,11.430000,11.675000,11.290000,11.580000,8.419641,6466527
2019-04-12,11.595000,12.075000,11.440000,11.940000,8.681393,8949518
2019-04-15,11.925000,12.235000,11.925000,12.200000,8.870435,7622776
2019-04-16,12.240000,12.420000,12.170000,12.370000,8.994039,8466814
2019-04-17,12.335000,12.490000,12.315000,12.315000,8.954049,6536874
2019-04-18,12.280000,12.480000,12.120000,12.470000,9.066748,8299743
2019-04-23,12.435000,12.435000,12.145000,12.165000,8.844987,7292297
2019-04-24,12.145000,12.295000,11.975000,12.045000,8.757737,5794651
2019-04-25,12.005000,12.110000,11.930000,12.015000,8.735925,4185773
2019-04-26,11.995000,12.245000,11.940000,12.125000,8.815903,4677671
2019-04-29,12.200000,12.450000,12.185000,12.390000,9.008581,6353659
2019-04-30,12.315000,12.370000,12.180000,12.230000,8.892247,4961850
2019-05-02,12.215000,12.505000,12.160000,12.340000,8.972227,6636696
2019-05-03,12.430000,12.475000,12.305000,12.380000,9.001309,4121316
2019-05-06,12.110000,12.275000,11.955000,12.255000,8.910424,5947767
2019-05-07,12.275000,12.330000,12.050000,12.085000,8.786819,7035944
2019-05-08,12.045000,12.175000,11.950000,12.115000,8.808633,4274539
2019-05-09,11.955000,11.960000,11.510000,11.565000,8.408735,9184342
2019-05-10,11.705000,11.810000,11.495000,11.555000,8.401465,5523045
2019-05-13,11.555000,11.660000,11.215000,11.260000,8.186975,6931686
2019-05-14,11.425000,11.505000,11.260000,11.365000,8.263319,5593348
2019-05-15,11.040000,11.180000,10.815000,11.070000,8.048828,13883917
2019-05-16,11.135000,11.345000,10.965000,11.320000,8.230599,7675073
2019-05-17,11.270000,11.375000,11.105000,11.200000,8.143349,7275766
2019-05-20,11.170000,11.210000,10.930000,11.070000,8.048828,6711361
2019-05-21,11.145000,11.235000,11.020000,11.205000,8.146985,6164088
2019-05-22,11.205000,11.215000,10.900000,10.980000,7.983391,6676474
2019-05-23,10.850000,10.850000,10.635000,10.675000,7.761630,7529911
2019-05-24,10.110000,10.255000,10.060000,10.185000,7.917097,9990970
2019-05-27,10.325000,10.445000,10.300000,10.350000,8.045357,4949216
2019-05-28,10.390000,10.390000,10.160000,10.310000,8.014263,6549362
2019-05-29,10.140000,10.260000,10.105000,10.220000,7.944304,6623880
2019-05-30,10.340000,10.395000,10.295000,10.320000,8.022036,4015918
2019-05-31,10.125000,10.245000,10.115000,10.230000,7.952075,5422811
2019-06-03,10.150000,10.170000,10.050000,10.170000,7.905436,4390591
2019-06-04,10.105000,10.520000,10.090000,10.520000,8.177502,7976145
2019-06-05,10.535000,10.555000,10.300000,10.415000,8.095881,5014067
2019-06-06,10.330000,10.605000,10.135000,10.240000,7.959849,8183991
2019-06-07,10.290000,10.445000,10.240000,10.290000,7.998716,5115303
2019-06-10,10.375000,10.545000,10.325000,10.495000,8.158069,3554798
2019-06-11,10.500000,10.635000,10.440000,10.500000,8.161956,4330784
2019-06-12,10.425000,10.455000,10.325000,10.375000,8.064790,3717760
2019-06-13,10.350000,10.455000,10.255000,10.385000,8.072561,3601180
2019-06-14,10.325000,10.360000,10.205000,10.295000,8.002602,3148228
2019-06-17,10.300000,10.445000,10.300000,10.370000,8.060903,3525733
2019-06-18,10.350000,10.535000,10.175000,10.510000,8.169728,5996749
2019-06-19,10.510000,10.775000,10.485000,10.750000,8.356288,6404118
2019-06-20,10.750000,10.800000,10.420000,10.435000,8.111429,7946341
2019-06-21,10.505000,10.640000,10.335000,10.370000,8.060903,11164460
2019-06-24,10.355000,10.480000,10.220000,10.335000,8.033696,6730625
2019-06-25,10.240000,10.250000,10.110000,10.220000,7.944304,5389166
2019-06-26,10.210000,10.430000,10.195000,10.370000,8.060903,4313892
2019-06-27,10.450000,10.545000,10.405000,10.490000,8.154181,4682234
2019-06-28,10.530000,10.580000,10.475000,10.545000,8.196935,4317528
2019-07-01,10.745000,10.950000,10.725000,10.785000,8.383493,6920990
2019-07-02,10.855000,10.880000,10.655000,10.750000,8.356288,4519284
2019-07-03,10.725000,10.940000,10.590000,10.925000,8.492319,4568041
2019-07-04,10.910000,11.190000,10.870000,11.120000,8.643899,5538675
2019-07-05,11.140000,11.215000,10.985000,11.130000,8.651672,4703944
2019-07-08,11.105000,11.195000,10.905000,10.975000,8.531186,3729278
2019-07-09,10.935000,10.985000,10.770000,10.935000,8.500093,3572865
2019-07-10,10.975000,11.180000,10.950000,10.970000,8.527300,3909292
2019-07-11,10.980000,11.015000,10.865000,10.970000,8.527300,3231397
2019-07-12,11.025000,11.170000,10.985000,10.995000,8.546733,3647619
2019-07-15,11.020000,11.085000,10.930000,11.010000,8.558393,3427094
2019-07-16,10.980000,11.170000,10.970000,11.120000,8.643899,3222586
2019-07-17,11.080000,11.095000,10.915000,10.965000,8.523414,3103072
2019-07-18,10.850000,10.925000,10.680000,10.790000,8.387380,6925481
2019-07-19,10.850000,10.960000,10.715000,10.790000,8.387380,4752958
2019-07-22,10.770000,10.875000,10.735000,10.810000,8.402927,3287559
2019-07-23,10.870000,11.045000,10.840000,11.020000,8.566167,4366992
2019-07-24,11.045000,11.075000,10.880000,11.040000,8.581713,3269098
2019-07-25,11.100000,11.440000,10.970000,11.050000,8.589486,7333323
2019-07-26,11.030000,11.045000,10.905000,11.000000,8.550620,3456864
2019-07-29,10.985000,10.995000,10.880000,10.955000,8.515639,2722033
2019-07-30,10.980000,10.990000,10.570000,10.645000,8.274668,5876579
2019-07-31,10.710000,10.910000,10.710000,10.780000,8.379606,4919710
2019-08-01,10.900000,11.080000,10.790000,10.870000,8.449567,5846812
2019-08-02,10.545000,10.545000,10.225000,10.340000,8.037582,11619693
2019-08-05,10.175000,10.340000,10.095000,10.260000,7.975395,6675471
2019-08-06,10.240000,10.340000,10.155000,10.215000,7.940416,4798303
2019-08-07,10.250000,10.315000,10.040000,10.110000,7.858797,8051333
2019-08-08,10.200000,10.355000,10.065000,10.330000,8.029809,6300795
2019-08-09,10.200000,10.295000,10.125000,10.175000,7.909323,5606336
2019-08-12,10.250000,10.280000,9.990000,9.990000,7.765516,5695025
2019-08-13,9.950000,10.230000,9.890000,10.130000,7.874343,8885996
2019-08-14,10.105000,10.135000,9.906000,9.932000,7.720432,7889426
2019-08-15,9.958000,10.040000,9.762000,9.910000,7.703331,5666116
2019-08-16,9.946000,10.240000,9.680000,10.230000,7.952075,13631138
2019-08-19,10.300000,10.395000,10.220000,10.280000,7.990942,6600281
2019-08-20,10.210000,10.275000,10.095000,10.130000,7.874343,5148111
2019-08-21,10.170000,10.280000,10.125000,10.170000,7.905436,3709046
2019-08-22,10.115000,10.365000,10.115000,10.255000,7.971509,4429060
2019-08-23,10.340000,10.385000,10.085000,10.085000,7.839364,5139085
2019-08-26,10.035000,10.195000,10.005000,10.140000,7.882116,2787838
2019-08-27,10.140000,10.220000,10.045000,10.080000,7.835476,3669328
2019-08-28,10.085000,10.105000,9.990000,10.100000,7.851024,2904728
2019-08-29,10.115000,10.350000,10.100000,10.270000,7.983169,3970634
2019-08-30,10.300000,10.495000,10.275000,10.390000,8.076448,4852556
2019-09-02,10.370000,10.420000,10.300000,10.355000,8.049242,2690406
2019-09-03,10.320000,10.365000,10.235000,10.295000,8.002602,3401458
2019-09-04,10.440000,10.470000,10.365000,10.380000,8.068675,2708259
2019-09-05,10.490000,10.740000,10.400000,10.670000,8.294101,5734151
2019-09-06,10.700000,10.835000,10.635000,10.715000,8.329081,4372721
2019-09-09,10.785000,11.010000,10.785000,11.010000,8.558393,6103460
2019-09-10,11.000000,11.415000,10.945000,11.255000,8.748838,9878398
2019-09-11,11.325000,11.410000,11.070000,11.130000,8.651672,7991862
2019-09-12,11.155000,11.385000,10.835000,11.155000,8.671105,9013031
2019-09-13,11.265000,11.535000,11.260000,11.485000,8.927624,8984384
2019-09-16,11.365000,11.435000,11.270000,11.360000,8.830458,4325957
2019-09-17,11.305000,11.350000,11.050000,11.070000,8.605032,5764830
2019-09-18,11.100000,11.100000,10.985000,11.035000,8.577826,3965416
2019-09-19,11.110000,11.345000,11.040000,11.250000,8.744951,5086845
2019-09-20,11.235000,11.435000,11.185000,11.280000,8.768272,8448854
2019-09-23,11.260000,11.280000,10.985000,11.130000,8.651672,5338174
2019-09-24,11.170000,11.230000,10.930000,10.970000,8.527300,4394564
2019-09-25,10.900000,11.015000,10.685000,11.015000,8.562280,5200318
2019-09-26,11.010000,11.215000,10.970000,11.070000,8.605032,4549566
2019-09-27,11.100000,11.210000,11.025000,11.115000,8.640012,3848837
2019-09-30,11.125000,11.220000,11.095000,11.140000,8.659446,5196742
2019-10-01,11.180000,11.245000,10.945000,10.985000,8.538960,4358999
2019-10-02,10.965000,11.015000,10.600000,10.620000,8.255235,7370667
2019-10-03,10.640000,10.685000,10.420000,10.525000,8.181388,5615587
2019-10-04,10.520000,10.590000,10.440000,10.575000,8.220254,4471314
2019-10-07,10.530000,10.665000,10.440000,10.650000,8.278554,3591738
2019-10-08,10.660000,10.665000,10.335000,10.485000,8.150294,4680614
2019-10-09,10.470000,10.530000,10.385000,10.490000,8.154181,4127551
2019-10-10,10.485000,10.760000,10.455000,10.735000,8.344627,5986282
2019-10-11,10.840000,11.270000,10.825000,11.220000,8.721631,8678227
2019-10-14,11.100000,11.245000,11.040000,11.245000,8.741065,3564913
2019-10-15,11.300000,11.440000,11.150000,11.415000,8.873211,5670525
2019-10-16,11.410000,11.720000,11.355000,11.640000,9.048110,9094210
2019-10-17,11.575000,11.800000,11.485000,11.545000,8.974264,6867164
2019-10-18,11.485000,11.615000,11.450000,11.545000,8.974264,6310815
2019-10-21,11.605000,11.845000,11.590000,11.790000,9.164709,5382902
2019-10-22,11.750000,11.845000,11.655000,11.820000,9.188029,5289909
2019-10-23,11.675000,11.870000,11.610000,11.820000,9.188029,4191109
2019-10-24,11.825000,11.875000,11.765000,11.815000,9.184142,6255696
2019-10-25,11.840000,11.980000,11.760000,11.980000,9.312401,6850960
2019-10-28,11.970000,12.035000,11.885000,12.005000,9.331835,5740685
2019-10-29,12.000000,12.025000,11.855000,11.950000,9.289083,4142212
2019-10-30,11.930000,11.960000,11.610000,11.695000,9.090863,6722909
2019-10-31,11.685000,11.705000,11.495000,11.685000,9.083090,7751231
2019-11-01,11.700000,11.820000,11.605000,11.770000,9.149163,5059301
2019-11-04,11.840000,12.010000,11.825000,11.990000,9.320175,6080172
2019-11-05,12.035000,12.120000,11.985000,12.065000,9.378474,4177796
2019-11-06,12.120000,12.400000,12.115000,12.160000,9.452321,7402202
2019-11-07,12.225000,12.570000,12.170000,12.570000,9.771026,11650254
2019-11-08,12.250000,12.450000,12.020000,12.280000,9.545600,10277849
2019-11-11,12.140000,12.440000,12.105000,12.415000,9.650540,5836784
2019-11-12,12.445000,12.745000,12.390000,12.730000,9.895399,8358966
2019-11-13,12.620000,12.650000,12.400000,12.485000,9.704953,7240020
2019-11-14,12.370000,12.605000,12.370000,12.545000,9.751593,5266172
2019-11-15,12.600000,12.645000,12.490000,12.600000,9.794347,5636734
2019-11-18,12.625000,12.715000,12.430000,12.560000,9.763253,4250613
2019-11-19,12.630000,12.720000,12.530000,12.560000,9.763253,6072612
2019-11-20,12.465000,12.595000,12.415000,12.590000,9.786572,5015921
2019-11-21,12.465000,12.610000,12.400000,12.570000,9.771026,4977955
2019-11-22,12.590000,12.775000,12.565000,12.655000,9.837098,4157389
2019-11-25,12.735000,12.785000,12.630000,12.640000,9.825439,3496761
2019-11-26,12.650000,12.700000,12.590000,12.595000,9.790460,4607190
2019-11-27,12.650000,12.715000,12.565000,12.655000,9.837098,3825646
2019-11-28,12.635000,12.635000,12.435000,12.485000,9.704953,4201707
2019-11-29,12.420000,12.540000,12.380000,12.415000,9.650540,3601363
2019-12-02,12.495000,12.635000,12.285000,12.340000,9.592240,6203459
2019-12-03,12.400000,12.440000,12.045000,12.125000,9.425114,6276215
2019-12-04,12.155000,12.390000,12.130000,12.360000,9.607787,5380874
2019-12-05,12.400000,12.490000,12.325000,12.400000,9.638879,4279863
2019-12-06,12.500000,12.640000,12.455000,12.575000,9.774913,5717844
2019-12-09,12.600000,12.670000,12.540000,12.610000,9.802119,3819390
2019-12-10,12.600000,12.625000,12.405000,12.620000,9.809893,4588406
2019-12-11,12.575000,12.710000,12.525000,12.665000,9.844872,3710267
2019-12-12,12.670000,13.055000,12.660000,12.925000,10.046977,8787451
2019-12-13,13.330000,13.400000,13.015000,13.055000,10.148030,10555940
2019-12-16,13.110000,13.230000,13.055000,13.150000,10.221877,4488108
2019-12-17,13.090000,13.170000,13.010000,13.125000,10.202444,4115098
2019-12-18,12.985000,13.165000,12.925000,13.160000,10.229650,3883124
2019-12-19,13.130000,13.160000,13.015000,13.150000,10.221877,4924609
2019-12-20,13.055000,13.160000,13.035000,13.065000,10.155804,11023956
2019-12-23,13.030000,13.050000,12.915000,13.010000,10.113051,3346437
2019-12-24,12.985000,13.045000,12.960000,13.015000,10.116938,419849
2019-12-25,13.015000,13.015000,13.015000,13.015000,10.116938,0
2019-12-27,12.985000,13.060000,12.950000,13.020000,10.120825,2698403
2019-12-30,13.000000,13.040000,12.925000,12.935000,10.054751,2428753
2019-12-31,12.930000,12.970000,12.880000,12.925000,10.046977,1280478
2020-01-02,13.000000,13.220000,12.980000,13.185000,10.249084,4392676
2020-01-03,13.075000,13.155000,13.030000,13.105000,10.186897,3514705
2020-01-06,12.985000,12.995000,12.740000,12.975000,10.085845,4882596
2020-01-07,13.000000,13.075000,12.910000,12.945000,10.062524,3441603
2020-01-08,12.865000,13.010000,12.775000,13.005000,10.109165,3526669
2020-01-09,13.120000,13.150000,12.990000,13.015000,10.116938,3922393
2020-01-10,13.000000,13.020000,12.855000,12.875000,10.008112,4631967
2020-01-13,12.940000,12.970000,12.790000,12.855000,9.992565,4743729
2020-01-14,12.890000,12.920000,12.750000,12.920000,10.043092,4315032
2020-01-15,12.910000,12.940000,12.730000,12.765000,9.922605,4903776
2020-01-16,12.800000,12.835000,12.600000,12.775000,9.930378,5327337
2020-01-17,12.860000,12.925000,12.780000,12.870000,10.004225,5510889
2020-01-20,12.870000,12.895000,12.780000,12.810000,9.957585,2287570
2020-01-21,12.770000,12.855000,12.665000,12.765000,9.922605,4975664
2020-01-22,12.750000,12.815000,12.605000,12.630000,9.817665,4542460
2020-01-23,12.605000,12.720000,12.385000,12.490000,9.708839,8794265
2020-01-24,12.645000,12.760000,12.575000,12.575000,9.774913,5761391
2020-01-27,12.430000,12.500000,12.245000,12.325000,9.580581,6147589
2020-01-28,12.395000,12.505000,12.230000,12.460000,9.685519,5557853
2020-01-29,12.520000,12.580000,12.380000,12.435000,9.666087,4741326
2020-01-30,12.285000,12.355000,12.220000,12.280000,9.545600,6180766
2020-01-31,12.350000,12.390000,12.185000,12.230000,9.506734,5902444
2020-02-03,12.290000,12.415000,12.205000,12.340000,9.592240,4723880
2020-02-04,12.455000,12.615000,12.435000,12.565000,9.767139,5398239
2020-02-05,12.570000,13.070000,12.540000,13.045000,10.140257,9804514
2020-02-06,13.230000,13.405000,13.130000,13.315000,10.350136,8919733
2020-02-07,13.300000,13.440000,13.200000,13.440000,10.447302,6122044
2020-02-10,13.370000,13.490000,13.325000,13.395000,10.412323,4553964
2020-02-11,13.480000,13.575000,13.410000,13.490000,10.486169,5915315
2020-02-12,13.475000,13.600000,13.465000,13.540000,10.525035,6830764
2020-02-13,13.460000,13.655000,13.360000,13.650000,10.610541,6585573
2020-02-14,13.790000,13.800000,13.425000,13.490000,10.486169,5924581
2020-02-17,13.490000,13.700000,13.455000,13.635000,10.598882,5106890
2020-02-18,13.530000,13.585000,13.340000,13.350000,10.377343,6994452
2020-02-19,13.425000,13.495000,13.295000,13.335000,10.365683,5420742
2020-02-20,13.365000,13.400000,13.155000,13.155000,10.225763,5499646
2020-02-21,13.100000,13.200000,13.005000,13.140000,10.214104,7858511
2020-02-24,12.750000,12.795000,12.535000,12.700000,9.872079,12374632
2020-02-25,12.735000,12.765000,12.170000,12.240000,9.514507,12726461
2020-02-26,12.150000,12.265000,11.855000,12.100000,9.405682,12277539
2020-02-27,11.810000,11.820000,11.255000,11.355000,8.826571,22006108
2020-02-28,11.000000,11.020000,10.570000,10.810000,8.402927,25329145
2020-03-02,11.015000,11.220000,10.270000,10.470000,8.138636,24513453
2020-03-03,10.700000,10.770000,10.160000,10.225000,7.948190,19623272
2020-03-04,10.265000,10.345000,9.952000,10.125000,7.870456,16914038
2020-03-05,10.235000,10.250000,9.522000,9.660000,7.508998,20783311
2020-03-06,9.402000,9.490000,9.158000,9.298000,7.227605,23647960
2020-03-09,8.000000,8.632000,7.672000,7.730000,6.008753,36654636
2020-03-10,7.876000,8.352000,7.612000,7.708000,5.991652,30896832
2020-03-11,7.932000,8.314000,7.774000,7.896000,6.137790,20910971
2020-03-12,7.500000,7.640000,6.474000,6.594000,5.125707,33672612
2020-03-13,6.900000,7.696000,6.664000,6.862000,5.334032,35510688
2020-03-16,6.554000,6.554000,5.700000,6.078000,4.724606,23077738
2020-03-17,6.400000,6.618000,5.908000,6.522000,5.069739,15244798
2020-03-18,6.534000,6.914000,6.120000,6.242000,4.852088,12615728
2020-03-19,6.888000,6.906000,6.000000,6.220000,4.834986,14025173
2020-03-20,6.650000,6.846000,6.244000,6.828000,5.307603,13981580
2020-03-23,6.500000,6.998000,6.300000,6.548000,5.089951,13732611
2020-03-24,7.010000,7.052000,6.684000,7.052000,5.481724,14639315
2020-03-25,7.322000,7.668000,7.110000,7.438000,5.781774,12900535
2020-03-26,7.158000,7.456000,7.060000,7.456000,5.795765,11423081
2020-03-27,7.300000,7.366000,6.968000,7.006000,5.445967,11089524
2020-03-30,7.064000,7.090000,6.518000,6.698000,5.206550,10953305
2020-03-31,6.980000,7.044000,6.604000,6.690000,5.200332,9488221
2020-04-01,6.520000,6.570000,6.250000,6.344000,4.931376,9894471
2020-04-02,6.558000,6.658000,6.104000,6.256000,4.862970,11098168
2020-04-03,6.232000,6.236000,6.004000,6.018000,4.677966,12180267
2020-04-06,6.400000,6.400000,6.130000,6.244000,4.853642,23625763
2020-04-07,6.472000,6.924000,6.462000,6.700000,5.208105,15308058
2020-04-08,6.600000,6.730000,6.502000,6.716000,5.220541,8153453
2020-04-09,6.950000,7.072000,6.772000,6.974000,5.421093,11136490
2020-04-14,7.172000,7.172000,6.752000,6.786000,5.274954,11687188
2020-04-15,6.800000,6.822000,6.216000,6.234000,4.845870,12455102
2020-04-16,6.306000,6.550000,6.154000,6.196000,4.816331,8961952
2020-04-17,6.524000,6.580000,6.354000,6.530000,5.075959,9331519
2020-04-20,6.570000,6.596000,6.424000,6.516000,5.065075,4864562
2020-04-21,6.420000,6.480000,6.252000,6.256000,4.862970,6408185
2020-04-22,6.326000,6.534000,6.258000,6.476000,5.033983,5784036
2020-04-23,6.590000,6.804000,6.486000,6.758000,5.253190,7917892
2020-04-24,6.560000,6.742000,6.510000,6.542000,5.085286,5412369
2020-04-27,6.800000,6.838000,6.584000,6.838000,5.315376,7499066
2020-04-28,6.848000,7.386000,6.780000,7.258000,5.641854,14492699
2020-04-29,7.314000,7.858000,7.278000,7.746000,6.021191,10937605
2020-04-30,7.800000,7.878000,7.138000,7.282000,5.660510,12807958
2020-05-04,7.000000,7.092000,6.788000,6.902000,5.365125,9236156
2020-05-05,7.198000,7.374000,7.012000,7.166000,5.570340,7088562
2020-05-06,7.220000,7.338000,7.000000,7.000000,5.441303,6785474
2020-05-07,7.100000,7.178000,6.954000,7.178000,5.579668,5487033
2020-05-08,7.220000,7.278000,7.102000,7.260000,5.643409,3971756
2020-05-11,7.400000,7.400000,7.002000,7.024000,5.459960,5057320
2020-05-12,7.044000,7.148000,6.850000,6.966000,5.414874,5782567
2020-05-13,6.850000,6.910000,6.704000,6.788000,5.276510,6431078
2020-05-14,6.700000,6.764000,6.408000,6.696000,5.204996,7396597
2020-05-15,6.848000,7.052000,6.800000,6.808000,5.292056,11715477
2020-05-18,6.972000,7.224000,6.908000,7.224000,5.615425,7658561
2020-05-19,7.398000,7.404000,6.890000,7.024000,5.459960,9033448
2020-05-20,6.982000,7.094000,6.760000,7.066000,5.492607,10449159
2020-05-21,6.908000,6.976000,6.808000,6.852000,5.326259,7213742
2020-05-22,6.780000,7.050000,6.670000,6.892000,5.357352,6584313
2020-05-25,7.036000,7.068000,6.892000,7.030000,5.464623,3938578
2020-05-26,7.148000,7.670000,7.134000,7.592000,5.901482,12812483
2020-05-27,7.534000,8.218000,7.480000,7.994000,6.213968,17433772
2020-05-28,8.060000,8.212000,7.804000,7.996000,6.215523,8970166
2020-05-29,7.850000,8.076000,7.770000,7.824000,6.081822,10521864
2020-06-01,8.068000,8.080000,7.874000,8.016000,6.231069,4595975
2020-06-02,8.090000,8.332000,8.000000,8.200000,6.374098,9429702
2020-06-03,8.380000,8.550000,8.298000,8.484000,6.594860,10734424
2020-06-04,8.302000,8.644000,8.220000,8.554000,6.649273,11054309
2020-06-05,8.796000,9.126000,8.770000,9.096000,7.070584,14739542
2020-06-08,9.060000,9.522000,9.030000,9.280000,7.213613,10896724
2020-06-09,9.276000,9.298000,8.590000,8.692000,6.756544,15412663
2020-06-10,8.800000,9.050000,8.556000,8.578000,6.667929,8610069
2020-06-11,8.254000,8.346000,8.052000,8.056000,6.262163,10883659
2020-06-12,7.990000,8.384000,7.900000,8.126000,6.316576,10188797
2020-06-15,7.800000,8.156000,7.750000,8.060000,6.265272,7921830
2020-06-16,8.428000,8.558000,8.180000,8.336000,6.479815,10182417
2020-06-17,8.384000,8.566000,8.184000,8.296000,6.448721,6852140
2020-06-18,8.280000,8.528000,8.110000,8.236000,6.402082,6438072
2020-06-19,8.356000,8.364000,8.066000,8.066000,6.269936,15745889
2020-06-22,8.000000,8.144000,7.886000,8.082000,6.282373,5268459
2020-06-23,8.186000,8.532000,8.112000,8.400000,6.529563,7793656
2020-06-24,8.364000,8.464000,8.036000,8.036000,6.246616,6614991
2020-06-25,8.000000,8.304000,7.906000,8.278000,6.434730,7869905
2020-06-26,8.400000,8.440000,8.070000,8.084000,6.283927,6032029
2020-06-29,8.050000,8.498000,8.024000,8.386000,6.518681,7633949
2020-06-30,8.400000,8.474000,8.258000,8.428000,6.551330,6648215
2020-07-01,8.474000,8.580000,8.282000,8.378000,6.512463,7055039
